DATE,AAPL,AMZN,CSCO,DELL,EBAY,GOOG,HPQ,IBM,INTC,MSFT,ORCL,YHOO,MARKET,CASH
730742,0.004329,-0.005856,0.04127,-0.031784,0.004985,NaN,-0.054054,0.02152,-0.056822,0.001908,0.030742,-0.005888,-0.004146,0.000227401
730743,-0.019655,0.057493,-0.000979,0.010483,0.09504,NaN,0.030952,-0.006422,-0.026449,-0.035751,0.038259,0.005359,-0.00847,0.000229214
730744,-0.028667,-0.028075,0.02449,-0.024024,-0.014611,NaN,-0.048499,-0.014739,-0.035385,-0.024616,-0.078055,-0.010006,-0.014473,0.000229214
730747,0.098316,-0.018569,-0.042869,-0.036643,-0.020463,NaN,0.001553,-0.014,-0.029729,-0.018539,-0.023496,-0.007651,-0.010757,0.000229576
730748,-0.011869,-0.04812,0.032301,0.054297,-0.005601,NaN,0.033981,0.013712,0.081885,0.031746,0.037139,0.028555,-0.00178,0.000230301
730749,0.018519,-0.079755,0.018226,0.061966,0.165474,NaN,-0.038779,-0.001521,0.044386,-0.011538,0.007944,0.015084,-0.009395,0.000229939
730750,-0.071417,0.068267,-0.031681,-0.016079,-0.070141,NaN,-0.071994,-0.026052,-0.025056,-0.000934,-0.012509,-0.014313,0.007818,0.000229939
730751,-0.079379,0.034448,-0.013414,-0.052715,0.009411,NaN,0.096737,0.019506,-0.220234,-0.014644,0.022675,0.030707,0.007603,0.000229939
730754,0.025101,-0.025579,-0.051733,-0.045353,0.007097,NaN,-0.051061,-0.007023,-0.0534,-0.031621,-0.024526,-0.053302,-0.003615,0.000230663
730755,-0.038505,-0.015602,-0.034971,-0.019819,-0.023214,NaN,-0.007586,-0.031545,-0.045615,0.02351,0.008762,-0.029005,-0.016361,0.000230663
730756,-0.0486,-0.047044,0.038413,-0.035385,-0.101712,NaN,0.054831,-0.009402,0.013161,-0.03286,0.005413,-0.117825,-0.000156,0.000231388
730757,0.093175,0.055966,0.037166,0.030826,0.088504,NaN,0.002995,-0.023305,0.012762,0.011216,0.020158,0.058869,0.018413,0.000233199
730758,-0.518692,-0.039,-0.070491,-0.078648,-0.006221,NaN,-0.065601,-0.02282,-0.064806,-0.016311,-0.033505,-0.049012,-0.015922,0.000232475
730761,-0.058252,-0.066597,0.004525,-0.050633,-0.026496,NaN,-0.032887,0.046084,-0.034408,-0.019566,0,-0.054286,0.00462,0.000233923
730762,-0.08,-0.022854,0.013514,-0.02359,-0.072828,NaN,-0.003305,-0.06154,0.004485,-0.043464,-0.11746,-0.023937,0.001832,0.000232837
730763,0.058718,0.026811,0.041067,-0.012955,0.042258,NaN,0.022674,0.034461,0.041925,-0.019802,-0.019856,0.046905,0.006084,0.000232837
730764,-0.066046,-0.067778,-0.017077,-0.106421,-0.011452,NaN,-0.077076,-0.010317,-0.02381,-0.001082,0.002789,-0.036957,-0.005384,0.000233199
730765,0.005893,-0.059595,-0.023801,0.004764,-0.069505,NaN,-0.012011,0.024826,-0.025854,0.00325,-0.010101,-0.040619,-0.01197,0.000232837
730768,-0.019829,-0.047529,-0.044492,0.012248,0.025236,NaN,0.04301,0.016724,-0.022033,-0.024658,-0.012866,0.055385,-0.002653,0.000232837
730769,-0.04046,0.012641,-0.047681,-0.053474,-0.049229,NaN,-0.016494,-0.02603,-0.038402,0.006828,-0.03191,-0.035685,-0.004166,0.000233923
730770,-0.059895,-0.086399,0.001173,-0.051546,-0.085261,NaN,-0.043381,-0.024985,-0.05804,0.021811,-0.036676,-0.209457,-0.01051,0.000232475
730771,0.019368,-0.096728,-0.026958,0.008261,-0.035283,NaN,-0.021856,-0.079286,0.049463,-0.024574,0.012048,-0.1337,-0.036413,0.000231026
730772,0.103,0.132166,0.125477,0.177663,0.0929,NaN,0.082806,0.057603,0.08753,-0.011585,0.131111,0.059509,0.015706,0.000231026
730775,-0.025385,-0.145218,-0.027827,-0.071402,0.067108,NaN,0.022843,0.018889,-0.116147,-0.062698,-0.030031,-0.079167,0.004574,0.000234285
730776,-0.064186,-0.097491,0.001101,-0.039038,-0.115378,NaN,-0.023627,0.016919,0.01401,0.001191,-0.025174,-0.114208,-0.014561,0.000235009
730777,0,0.144941,-0.042339,0.077144,0.011943,NaN,-0.054586,-0.155398,0.055264,0.025971,-0.003859,0.07785,-0.010966,0.000235009
730778,-0.058648,0.104697,0.114833,0.097524,0.071375,NaN,0.06288,0.010478,0.098193,0.195749,0.084029,0.1291,0.016838,0.000235733
730779,0.029567,0.11027,-0.016137,-0.012843,0.015212,NaN,0.055641,-0.017524,0.026705,0.053491,-0.031061,-0.009402,0.008243,0.000235371
730782,0.044615,-0.02629,-0.024952,-0.033052,0.025835,NaN,0.024688,-0.019842,0.005806,-0.04694,-0.033759,0.010678,0.004413,0.000236456
730783,-0.073638,-0.014667,-0.017895,-0.025091,-0.092344,NaN,-0.059673,-0.015398,-0.030247,-0.01014,0.05138,-0.01677,0.011813,0.000236818
730784,-0.019608,0.078484,-0.077442,-0.035062,0,NaN,-0.061514,-0.042432,-0.016429,-0.004065,-0.039933,-0.052362,-0.006407,0.000238265
730785,0,0.156838,0.057871,0.072671,-0.028857,NaN,-0.009331,0.059274,0.08182,0.052082,-0.009308,0.007919,0.005195,0.00023718
730786,0.003243,-0.034165,-0.053585,0.006847,-0.021333,NaN,0.013837,0.010135,0.037816,0.050435,0.003817,-0.013393,0.020279,0.000236818
730789,0.040409,-0.076923,-0.051884,0.031138,-0.041456,NaN,0.050809,-0.004056,-0.029754,0.020239,-0.075168,-0.047421,0.023148,0.000238265
730790,0.012947,0.113747,0.121099,0.02395,0.045685,NaN,0.015062,0.055621,0,-0.002751,0.043643,0.114003,0.012493,0.000237903
730791,0.048057,0.020754,-0.03248,0.031864,0.048932,NaN,-0.044301,0.000609,-0.002667,0.01089,-0.049394,0.097732,-0.006464,0.000237541
730792,0.088293,0.063403,0.069442,0.045007,0.06331,NaN,0.013951,0.034294,0.04033,0.009911,-0.057698,0.047856,-0.001662,0.000237541
730793,-0.002689,-0.055094,0.017937,0.023577,-0.045787,NaN,0.026409,-0.017854,-0.015635,-0.029299,0.025372,0.019425,-0.00575,0.000237903
730796,-0.036404,-0.026624,-0.028546,-0.032555,-0.007845,NaN,-0.006703,0.001898,0.013496,0.018315,-0.078192,-0.045527,0.014722,0.000239349
730797,-0.006063,0.010394,0.029385,0.033651,0.042479,NaN,0.032651,0.019938,-0.007947,0.014388,-0.049392,0.043889,-0.00228,0.000239349
730798,-0.058658,-0.082837,-0.08141,-0.069103,-0.089257,NaN,-0.036889,-0.021308,-0.075774,-0.015035,-0.065889,-0.051095,-0.003971,0.000238988
730799,0.006481,-0.077627,0.021485,-0.064005,-0.056944,NaN,-0.060188,-0.0056,-0.030686,0.020593,0.095929,-0.095231,-0.006432,0.000238626
730800,-0.055968,-0.03808,-0.059906,-0.189284,-0.054015,NaN,-0.088728,-0.064763,-0.105848,-0.049386,-0.064362,-0.040299,-0.02135,0.000237541
730803,0.016264,-0.07485,0.006392,0.048696,-0.06904,NaN,-0.127779,0.047742,0.032162,-0.013804,-0.027123,-0.020021,-0.00796,0.000238265
730804,0.045431,0.040633,0.054585,0.070066,0.112174,NaN,0.08409,0.021141,0.072008,0.035671,0.146263,0.07467,0.015868,0.000237541
730805,-0.018765,0.01935,0.008093,-0.024022,-0.039421,NaN,-0.045676,-0.001307,0.013679,0.018166,0.017624,-0.038863,0.002485,0.000237903
730806,-0.043785,-0.057288,-0.046677,-0.009925,-0.06396,NaN,-0.00708,-0.011271,-0.036145,-0.015986,-0.051957,-0.073342,-0.00471,0.000236818
730807,-0.026316,-0.013305,0.033098,0,0.01306,NaN,0.016258,0.037557,0.0375,0.001741,0.052612,-0.031923,-0.002455,0.000236818
730810,0.023784,-0.059402,-0.028436,-0.062951,-0.205801,NaN,-0.030031,0.012851,-0.008916,-0.027078,-0.140923,-0.046244,-0.015731,0.00023718
730811,-0.006864,-0.060442,0.04761,0.010697,-0.085217,NaN,-0.01794,-0.046005,0.03647,0.008335,-0.035556,-0.147095,0.00319,0.00023718
730812,-0.016481,0.038763,-0.058298,-0.026249,0.041825,NaN,-0.007366,0,-0.033779,0.00738,-0.065354,-0.083953,-0.009069,0.00023718
730814,0.043784,0.148869,0.042128,0.059565,0.123479,NaN,0.055506,0.014619,0.066764,0.024762,0.08113,0.070437,0.006819,0.00023718
730817,-0.032108,-0.032481,-0.02733,0.002872,0.033839,NaN,0.003656,-0.015009,0,0.010723,-0.041459,-0.018346,0.007243,0.000236094
730818,-0.035313,-0.106071,-0.004878,-0.081833,-0.056559,NaN,-0.028019,-0.00579,-0.043468,-0.0522,-0.019896,-0.078744,-0.00365,0.000234285
730819,-0.026068,0.076308,0.013529,-0.028075,0.03053,NaN,-0.003747,0.019822,0.017131,-0.028955,0.009267,0.056532,0.011922,0.000232837
730820,-0.060364,-0.083519,-0.073709,-0.117377,-0.075949,NaN,-0.085069,-0.06322,-0.109708,-0.118045,0.158723,0.014593,-0.020192,0.00023175
730821,0.033939,-0.002835,0.012949,-0.042078,0.012824,NaN,0.018027,0.022674,-0.103258,-0.013071,-0.002264,-0.017411,-0.003932,0.000232475
730824,-0.021688,0.078798,-0.055464,0.020065,-0.070216,NaN,0.025163,0.02876,-0.034867,-0.003355,0.066188,-0.025681,0.017984,0.000229576
730825,0.018574,-0.044428,0.137961,0.076555,0.222532,NaN,0.060606,0.050829,0.092896,0.06095,0.117418,0.156563,0.032066,0.000227039
730826,-0.158235,-0.069346,-0.013236,-0.111111,-0.080759,NaN,-0.085714,-0.064042,-0.118056,-0.053273,-0.041587,-0.145397,-0.021316,0.000227401
730827,0,-0.094835,-0.02916,-0.031111,-0.036078,NaN,-0.023437,-0.037519,0.017638,-0.062798,-0.062272,-0.068267,-0.004409,0.000228126
730828,0.052411,0.096352,0.048859,0.06422,0.103714,NaN,0.07008,0.041667,0.052306,0.024657,0.061816,0,0.009,0.000227401
730831,0.008632,0.079778,0.046392,0.080819,0.126068,NaN,-0.00927,-0.020619,0.101176,0.066495,0.062542,-0.030338,0.001203,0.000227039
730832,0.012508,0.022521,-0.007845,0.081755,-0.058851,NaN,0.06399,-0.011895,-0.025107,0.005512,-0.037257,0.056966,0.00396,0.000226313
730833,-0.024707,-0.082303,-0.059765,-0.058065,-0.04128,NaN,-0.05844,-0.027911,-0.027397,-0.019356,-0.077398,-0.02597,0.002729,0.000226313
730834,-0.037333,-0.044632,-0.003716,-0.024462,-0.057325,NaN,0.00934,0.013041,-0.010423,-0.030568,-0.030666,-0.082569,-0.011065,0.000226313
730835,-0.026316,0.008374,-0.054378,-0.003511,0.027027,NaN,-0.056119,-0.050087,-0.076573,-0.113694,0.038545,0.03125,-0.022485,0.000224862
730838,0.013514,-0.131119,-0.108574,-0.018621,0.008158,NaN,-0.013283,0.030634,0.024969,-0.028054,0.120448,-0.030303,0.020215,0.000222321
730839,-0.017544,-0.081992,-0.027713,-0.064103,-0.156617,NaN,0.006105,-0.004199,0.005714,-0.062748,-0.043125,-0.125,-0.005735,0.000221595
730840,0.027143,-0.085479,-0.125749,-0.089315,-0.135252,NaN,-0.027787,-0.045717,-0.044856,-0.073867,-0.069236,-0.002143,-0.025044,0.000217598
730841,-0.022253,-0.089874,0.065205,0.034296,0.017895,NaN,-0.035151,-0.051628,0.037257,0.046747,0.035088,-0.083035,0.016316,0.000201569
730842,0.066856,0.024358,0.067387,0.068645,0.230661,NaN,0.096016,0.091221,-0.005735,0.069061,0.080339,0.153786,0.014137,0.000197551
730846,-0.020667,0.088689,-0.018072,-0.04736,-0.008857,NaN,-0.013669,-0.047079,-0.001821,0.009475,-0.029181,0.055142,0.005348,0.000218689
730847,0.008169,-0.003542,0,0.028571,0.016143,NaN,0.021732,-0.001415,-0.009732,-0.009386,-0.00808,-0.046169,0.010469,0.000215052
730848,0,0.029621,-0.029202,-0.003333,0.072624,NaN,0,0.006612,-0.049754,-0.040482,0.012056,0.042017,0.006072,0.000219415
730849,0.004727,-0.104718,-0.033114,-0.027871,-0.127215,NaN,-0.027127,-0.002933,-0.028442,-0.026481,-0.064392,-0.030323,-0.007536,0.000220142
730853,0,-0.107969,-0.12915,0.00344,-0.085152,NaN,-0.041508,-0.002235,0.033267,0,-0.092567,-0.062209,-0.013044,0.000218575
730854,0.100134,0.26513,0.240168,0.142857,0.303743,NaN,0.12595,0.11567,0.102061,0.105118,0.2135,0.097552,0.028393,0.000212053
730855,0.04215,-0.117312,0.013798,-0.0405,-0.101118,NaN,0.016735,-0.015113,-0.012562,0.01043,0.0175,-0.044602,-0.003046,0.000200433
730856,-0.040445,-0.060645,-0.125358,-0.009901,-0.136235,NaN,-0.115796,0.008692,-0.051479,0.014244,-0.074939,-0.035859,-0.022946,0.00019133
730859,0.011607,0.026099,-0.002184,0.006316,0.001963,NaN,0.024494,-0.004681,-0.003743,-0.003867,-0.005976,-0.045965,-0.00366,0.000193881
730860,0.038043,0.096386,0.015869,0.03295,0.090137,NaN,0.006057,-0.010688,0.009706,0.058643,0.052104,0.10776,-0.004594,0.000195702
730861,-0.036649,0.007326,-0.023701,0.078987,0.177651,NaN,0.00602,0.009507,0.023256,0.020652,0.039683,0.012616,0.003,0.000197522
730862,0.086957,0.030303,0.079448,0.070389,0.041465,NaN,0.019843,0.002676,0.011515,0.040091,0.017099,-0.151803,0.000499,0.00019825
730863,-0.045,0.040588,-0.027345,-0.03025,-0.021495,NaN,-0.052193,0.001281,-0.037448,-0.027273,-0.030021,0.026672,-0.007934,0.000198978
730867,-0.004072,0.020916,0.011561,-0.028029,0.09361,NaN,-0.010427,-0.011299,-0.023654,-0.01757,-0.015475,0.030497,0.012093,0.000200797
730868,-0.018107,0.017719,0.012987,0.055349,-0.012782,NaN,0.041159,0.04248,-0.027734,0.00723,0.045269,0.105225,-0.006201,0.000200069
730869,0.111838,0.060936,0.073846,0.066108,0.083931,NaN,0.09709,0.120178,0.05541,0.048357,0.016842,0.138512,0.009086,0.000197158
730870,0.043339,0.022564,-0.035817,0.059115,0.069326,NaN,0.030556,0.027144,0.04256,0.099099,0.022183,-0.018293,-0.008492,0.000195702
730873,-0.012821,-0.072217,0.026251,-0.004684,-0.013764,NaN,-0.034965,-0.02418,-0.005364,-0.014262,-0.079572,0.026028,-0.000883,0.000195338
730874,0.064935,0.024324,0.028716,0.034118,0.059466,NaN,-0.005507,0.004606,0.059916,0.007151,-0.010374,0.122802,0.006766,0.000195702
730875,0,0.154617,-0.001642,0.028441,0.038183,NaN,0.020111,0.012654,0.02459,0.0393,-0.045108,0.100899,-0.000267,0.000197158
730876,-0.027317,-0.131627,-0.076363,-0.025074,-0.084038,NaN,-0.016,0.002807,-0.048276,-0.017954,-0.003992,-0.086054,0.007753,0.000197158
730877,-0.019057,0.026316,-0.023658,0.002269,0.001405,NaN,0,0.031061,0.04,0.035431,0.014362,-0.038275,-0.006481,0.000193152
730880,0.108896,0.031795,-0.029442,0.073208,0.048717,NaN,0.089721,0.006918,0.032887,0.007812,0.002305,0.058106,0.00396,0.000190965
730881,0.002766,-0.058648,0.020134,-0.011252,0.016823,NaN,0.007194,0.014176,-0.001619,-0.017364,-0.004271,-0.004764,0.016726,0.000187683
730882,-0.005977,-0.086061,-0.014737,-0.071124,-0.07163,NaN,-0.025132,-0.039533,0,-0.036605,-0.039261,-0.059965,0.000656,0.000186588
730883,-0.023127,-0.061236,0.021635,-0.006891,-0.022884,NaN,0.000271,0.018304,0.021892,0.021618,0.03228,-0.033503,0.008926,0.000186953
730884,-0.023674,-0.115077,-0.071895,-0.028913,-0.041865,NaN,-0.030114,-0.033143,-0.05607,-0.025168,-0.076846,-0.084859,-0.010882,0.000189142
730887,-0.020854,0.004172,-0.026479,-0.029774,0.00995,NaN,-0.012587,0.017684,-0.027459,0.018582,-0.009009,0.062424,0.009377,0.000189142
730888,0.046062,0.094875,0.034433,0.099427,0.004069,NaN,0.042493,0.017555,0.02162,0.01001,0.004364,0.03765,-0.000768,0.000189507
730889,-0.017519,-0.051233,-0.131189,-0.01377,-0.014718,NaN,-0.021739,0.024958,-0.014108,0.034047,0.002534,-0.080814,-0.000538,0.000189507
730890,0,-0.041333,-0.034127,-0.016604,0.020351,NaN,-0.032222,-0.024036,-0.008872,-0.037718,-0.020585,-0.097189,-0.006045,0.000189872
730891,-0.078554,-0.069541,-0.060333,-0.098235,-0.05453,NaN,-0.038462,-0.018405,-0.032631,-0.05012,-0.131268,-0.074528,-0.009107,0.000189142
730894,0.029812,0.083707,0.048599,-0.010638,0.059022,NaN,-0.026866,0.025893,0.031642,-0.006427,-0.023769,0.020043,0.015333,0.000188413
730895,-0.028949,-0.051724,-0.035859,-0.043011,0.005298,NaN,0.018405,-0.010009,-0.061343,-0.009532,-0.01913,-0.048421,-0.003762,0.000188777
730896,0.019874,0.050182,0.030526,0.031011,0.057968,NaN,0.035843,0.011868,0.052096,0.003265,0.108156,0.050885,-0.009468,0.000189507
730897,0.028718,0.004155,0.04903,0.089799,0.006177,NaN,0.056993,0.014596,0.049224,0.007366,0.02,0.098596,0.009165,0.000189872
730898,-0.052841,-0.055862,-0.08309,-0.06,-0.034653,NaN,-0.088583,-0.015242,-0.039933,-0.025506,-0.058824,-0.099649,-0.008374,0.000187683
730902,-0.036316,-0.086925,-0.077522,-0.06383,-0.085949,NaN,-0.079384,-0.030435,-0.085515,-0.024952,-0.036667,-0.057822,-0.006383,0.000188413
730903,0.030584,-0.0448,-0.036071,-0.062727,0.025359,NaN,-0.016066,-0.035785,-0.021947,0.006621,-0.00519,-0.016566,-0.018533,0.000187683
730904,-0.00318,0,0.052548,0.064016,-0.024732,NaN,-0.007997,0.012929,-0.02439,-0.018844,0.016087,-0.081164,2.20E-05,0.000187318
730905,0,-0.010888,0.02118,0.059708,-0.002693,NaN,0.007726,-0.044995,-0.002,0.028266,-0.058622,0.06,-0.008066,0.000182936
730908,0.036683,0.011008,-0.034815,-0.018925,0.021152,NaN,0,0.0125,-0.014696,0.049515,0.054091,0.012186,0.019214,0.000180012
730909,-0.006667,-0.015913,-0.079048,-0.024551,-0.071617,NaN,-0.046667,-0.025736,-0.016949,-0.003022,-0.064683,-0.089709,-0.000261,0.000180378
730910,-0.057821,-0.132766,-0.012917,-0.017079,-0.090197,NaN,0.008741,-0.026221,-0.015172,-0.006399,-0.12402,0.015785,-0.013312,0.000181475
730911,0.027397,0.024534,0.034192,-0.016918,-0.021654,NaN,0.005199,0.061562,0.019608,0.006102,0.124737,0.026459,-0.004301,0.000181109
730912,0.026667,-0.042146,-0.094286,0.026047,0.005067,NaN,0.017931,-0.035361,0.006525,-0.04498,-0.210576,-0.11252,0.001548,0.000181109
730915,0.058182,0.262,0.040108,0.062557,0.008225,NaN,0.029133,0.025513,0.036165,0.01323,0.007706,0.023052,0.009271,0.000180378
730916,0.055474,-0.058637,0.039861,0.117321,0.060789,NaN,0.058262,0.01039,0.037208,0.034819,0.036471,0.008112,0.002763,0.000179281
730917,-0.011628,0.031145,0,-0.009546,0.054329,NaN,0.006221,0.014623,0.045714,0.02103,0.056754,-0.063925,0.013277,0.000175622
730918,-0.020706,-0.045714,-0.049583,0.006939,-0.079294,NaN,-0.02102,-0.010042,0.009411,-0.023727,-0.06015,-0.155205,0.01199,0.000175256
730919,-0.02691,0.047904,-0.096011,-0.105283,-0.131101,NaN,-0.044837,-0.067437,-0.114586,-0.043207,-0.064571,-0.039005,-0.019674,0.00017672
730922,-0.080494,-0.133061,-0.087779,-0.056055,-0.071765,NaN,-0.012231,-0.038272,-0.057405,-0.083789,-0.072083,-0.037059,-0.040994,0.000174524
730923,0.050483,0.035782,0.136098,0.085222,0.091255,NaN,0.057564,0.03037,0.058378,0.043319,0.115207,-0.018937,0.008543,0.000174524
730924,0.04499,-0.034545,-0.05241,0.017962,-0.009001,NaN,-0.02057,-0.034861,-0.010555,-0.003506,-0.051948,-0.0467,-0.030837,0.000170128
730925,-0.036693,0.024482,0.002963,-0.007386,0.01465,NaN,-0.008078,0.006318,-0.01927,-0.005741,-0.085305,-0.020248,0.005797,0.000169395
730926,-0.003555,0.011029,-0.018218,-0.02067,-0.061507,NaN,-0.084691,-0.057137,-0.022105,0.016204,-0.042886,-0.096,-0.020722,0.000170128
730929,0.04791,-0.045455,0.043631,0.04981,0.140308,NaN,0.088256,0.027747,-0.029064,-0.004582,0.098151,0.10177,0.013867,0.000169761
730930,-0.042315,-0.02381,-0.084094,-0.01729,-0.047221,NaN,-0.039016,-0.046436,-0.09017,-0.029829,-0.068653,-0.066934,-0.023933,0.000168295
730931,0.021838,-0.02439,0.013116,0.010229,-0.090059,NaN,-0.002729,0.008834,0.03818,-0.049915,0.02573,-0.017934,-0.024002,0.000161688
730932,0.074553,0.019,0.022786,0.063183,0.140056,NaN,0.056791,0.000225,0.122457,0.078706,0.050847,0.086925,-0.010279,0.00015985
730933,0.06383,0,-0.053671,0.045333,0.015288,NaN,0.009064,0.049495,0.004183,0.047407,0.024516,-0.02957,0.012279,0.000160953
730936,-0.053043,0.073602,-0.043874,-0.063776,0.033611,NaN,0.015399,0.020212,-0.017355,-0.00884,-0.011965,-0.017313,0.019227,0.000160953
730937,0.050046,0.063985,0.01399,0.050993,0.040583,NaN,0.019905,0.042977,0.037443,0.039065,0.061185,0.096547,0.02684,0.000163157
730938,-0.030608,-0.072165,-0.130795,-0.020741,-0.09525,NaN,-0.060719,-0.051156,-0.082737,-0.04618,-0.093093,-0.039846,-0.01628,0.00016279
730939,0.016238,-0.074074,-0.031746,0.018911,-0.056922,NaN,0.010554,0.006673,-0.014105,-0.00324,-0.038411,0.004016,0.001401,0.000162055
730940,-0.020417,0.023,0.036721,-0.046399,0.060357,NaN,0.020561,0.011995,-0.009413,-0.012459,0.03168,0.05,0.008135,0.00016132
730943,-0.021749,-0.110459,-0.047438,-0.063449,-0.024316,NaN,-0.075152,-0.015804,-0.019384,0.020479,0.022697,-0.111111,-0.010209,0.00015838
730944,-0.062529,-0.051648,-0.086985,-0.025769,-0.130841,NaN,-0.052213,-0.045109,-0.031008,-0.043541,-0.135117,-0.187143,-0.029885,0.000155805
730945,-0.036561,-0.026651,-0.004364,-0.053328,-0.010427,NaN,0.001459,0.017812,-0.0952,-0.026976,0.030943,0.093146,0.00342,0.000153965
730946,0.070256,0.085714,0.091308,0.135196,0.146197,NaN,0.120947,0.0675,0.132626,0.092607,0.079063,0.225884,0.042314,0.000154333
730947,-0.013416,-0.082237,-0.087684,-0.015085,0.019822,NaN,-0.065648,-0.002647,-0.078064,-0.009868,-0.059701,-0.028852,-0.012635,0.000148071
730950,-0.002428,0.335723,0.063096,0.003225,0.069859,NaN,-0.008696,-0.019908,-0.017782,0.017085,0.013709,0.056043,0.005521,0.000147702
730951,0.073028,0.07424,0.094548,0.055042,0.038705,NaN,0.046667,0.031771,0.067672,0.044269,0.06548,0.024297,0.026164,0.000148071
730952,-0.010889,0.109076,0.0971,0.018279,-0.007098,NaN,0.01408,-0.016355,0.111021,0.006032,0.037408,-0.009988,-0.008836,0.000153229
730953,0.02844,0.101351,0.033333,0.044129,0.062803,NaN,0.012231,-0.012624,0.021802,0.035643,0.018674,0.069357,0.011332,0.000150651
730957,-0.043711,-0.043626,-0.043382,-0.029011,-0.018016,NaN,-0.020575,0.005717,-0.064723,-0.022354,0.00885,0.038915,0.003122,0.000155805
730958,-0.048507,0.050606,-0.031395,-0.028034,0.053082,NaN,-0.024675,0.030491,-0.009886,0.011351,0.016291,-0.017594,0.005726,0.000154701
730959,0.117157,0.122117,0.07623,0.080455,0.062718,NaN,0.090598,0.068205,0.201229,0.064249,0.104809,0.075679,0.039295,0.000146965
730960,0.128565,-0.033253,0.054657,0.070952,0.092678,NaN,0.018809,0.074836,0.038683,0.03989,0.133929,0.071966,0.007546,0.000145489
730961,-0.026439,-0.013133,0.012692,-0.012135,0.013203,NaN,-0.024615,0.003145,-0.001847,0.014109,-0.028051,-0.005511,-0.010648,0.000141798
730964,-0.03155,0.026616,-0.095039,-0.025564,-0.07305,NaN,-0.023344,-0.024645,-0.065063,-0.01087,-0.131646,-0.095214,-0.004502,0.00014106
730965,-0.009072,-0.032099,-0.061743,-0.11925,-0.050905,NaN,-0.049742,0.005982,-0.038918,-0.010256,-0.010496,0.002784,-0.007395,0.000142906
730966,0.028714,0.026148,-0.032595,0.044101,0.086176,NaN,-0.007478,0.019349,-0.003775,0.03168,0.0165,0.037202,0.016343,0.000144382
730967,-0.001214,-0.041019,-0.033058,-0.061875,-0.049587,NaN,-0.042808,-0.009665,-0.013434,-0.008036,-0.02029,-0.022484,0.00632,0.000144013
